sample	microcosmID	treatment	replicate	day	cil	wrm	strainID	count	count.correct	lograrecount	log10rab	sflogcount	rlogcount	PA
HPevo3-d29	HPevo_B	HPevo	B	29	2	0	HAMBI-1972	851	440	3.828641396489095	-2.208973648053686	5.45297500839109	5.474114795866466	1
HPevo3-d29	HPevo_B	HPevo	B	29	2	0	HAMBI-1977	16286	15182	7.146772179452637	-0.6720546454930748	8.989898003841972	9.012122335223642	1
HPevo3-d29	HPevo_B	HPevo	B	29	2	0	HAMBI-1988	0	0	0	-4.853412237521525	0	-0.24520325619984484	0
HPevo3-d29	HPevo_B	HPevo	B	29	2	0	HAMBI-2159	0	0	0	-4.853412237521525	0	-0.2617137915000355	0
HPevo3-d29	HPevo_B	HPevo	B	29	2	0	HAMBI-2160	41	236	3.258096538021482	-2.478663891511421	4.833727971169369	4.420931144840945	1
HPevo3-d29	HPevo_B	HPevo	B	29	2	0	HAMBI-2164	0	0	0	-4.853412237521525	0	0.10350118199503579	0
HPevo3-d29	HPevo_B	HPevo	B	29	2	0	HAMBI-2443	0	0	0	-4.853412237521525	0	0.23056842853094783	0
HPevo3-d29	HPevo_B	HPevo	B	29	2	0	HAMBI-2494	0	0	0	-4.853412237521525	0	-0.10920822771785234	0
HPevo3-d29	HPevo_B	HPevo	B	29	2	0	HAMBI-2659	22662	21311	7.549609165154532	-0.5247880300313178	9.328975006171406	9.335334445578523	1
HPevo3-d29	HPevo_B	HPevo	B	29	2	0	HAMBI-2792	0	0	0	-4.853412237521525	0	-0.6261504930264986	0
HPevo3-d29	HPevo_B	HPevo	B	29	2	0	HAMBI-3031	0	0	0	-4.853412237521525	0	-2.289651651318999	0
HPevo3-d29	HPevo_B	HPevo	B	29	2	0	HAMBI-3237	0	0	0	-4.853412237521525	0	-0.9231916884829829	0
HPevo3-d45	HPevo_B	HPevo	B	45	2	0	HAMBI-0006	0	0	0	-4.468421183738056	0	-0.8126096481580776	0
HPevo3-d45	HPevo_B	HPevo	B	45	2	0	HAMBI-0097	0	0	0	-4.468421183738056	0	-0.4631345721231992	0
HPevo3-d45	HPevo_B	HPevo	B	45	2	0	HAMBI-0105	0	0	0	-4.468421183738056	0	-0.7065852441082129	0
HPevo3-d45	HPevo_B	HPevo	B	45	2	0	HAMBI-0262	0	0	0	-4.468421183738056	0	-1.331752617741345	0
HPevo3-d45	HPevo_B	HPevo	B	45	2	0	HAMBI-0403	2057	11798	7.808729306744399	-0.3965759826086473	9.872814350468452	9.870805336664326	1
HPevo3-d45	HPevo_B	HPevo	B	45	2	0	HAMBI-1279	0	0	0	-4.468421183738056	0	-0.650155474012092	0
HPevo3-d45	HPevo_B	HPevo	B	45	2	0	HAMBI-1287	1011	387	4.330733340286331	-1.8795894581438493	6.457072795851234	6.453174923866199	1
HPevo3-d45	HPevo_B	HPevo	B	45	2	0	HAMBI-1292	15389	6481	7.201916317531627	-0.6567121570418653	9.27380144105029	9.27891537578422	1
HPevo3-d45	HPevo_B	HPevo	B	45	2	0	HAMBI-1299	0	0	0	-4.468421183738056	0	-0.8446073876910183	0
HPevo3-d45	HPevo_B	HPevo	B	45	2	0	HAMBI-1842	0	0	0	-4.468421183738056	0	0.1256282807476391	0
HPevo3-d45	HPevo_B	HPevo	B	45	2	0	HAMBI-1896	0	0	0	-4.468421183738056	0	-0.892334746806745	0
HPevo3-d45	HPevo_B	HPevo	B	45	2	0	HAMBI-1923	961	765	5.030437921392435	-1.5841924141054524	7.137748176038908	7.142786418885422	1
HPevo3-d45	HPevo_B	HPevo	B	45	2	0	HAMBI-1972	4	2	0.6931471805599453	-3.991299929018394	1.4557783966176967	1.4214599171138094	1
HPevo3-d45	HPevo_B	HPevo	B	45	2	0	HAMBI-1977	2094	2077	6.102558594613569	-1.1507756405168978	8.136050145301361	8.17101482110399	1
HPevo3-d45	HPevo_B	HPevo	B	45	2	0	HAMBI-1988	0	0	0	-4.468421183738056	0	-0.1933487340730128	0
HPevo3-d45	HPevo_B	HPevo	B	45	2	0	HAMBI-2159	0	0	0	-4.468421183738056	0	-0.23823556289253667	0
HPevo3-d45	HPevo_B	HPevo	B	45	2	0	HAMBI-2160	0	0	0	-4.468421183738056	0	-0.787445909931418	0
HPevo3-d45	HPevo_B	HPevo	B	45	2	0	HAMBI-2164	0	0	0	-4.468421183738056	0	0.26002188858004177	0
HPevo3-d45	HPevo_B	HPevo	B	45	2	0	HAMBI-2443	0	0	0	-4.468421183738056	0	0.23436600555014506	0
HPevo3-d45	HPevo_B	HPevo	B	45	2	0	HAMBI-2494	0	0	0	-4.468421183738056	0	-0.08614267682943139	0
HPevo3-d45	HPevo_B	HPevo	B	45	2	0	HAMBI-2659	7865	7871	7.392031567514591	-0.5723360983147714	9.468095166751278	9.475625511792712	1
HPevo3-d45	HPevo_B	HPevo	B	45	2	0	HAMBI-2792	0	0	0	-4.468421183738056	0	-0.6205083316636484	0
HPevo3-d45	HPevo_B	HPevo	B	45	2	0	HAMBI-3031	0	0	0	-4.468421183738056	0	-2.340317321692948	0
HPevo3-d45	HPevo_B	HPevo	B	45	2	0	HAMBI-3237	0	0	0	-4.468421183738056	0	-0.9158958445945256	0
HPevo3-d61	HPevo_B	HPevo	B	61	2	0	HAMBI-0006	0	0	0	-5.609286986412208	0	-1.3522445550901045	0
HPevo3-d61	HPevo_B	HPevo	B	61	2	0	HAMBI-0097	0	0	0	-5.609286986412208	0	-0.9904375170320892	0
HPevo3-d61	HPevo_B	HPevo	B	61	2	0	HAMBI-0105	0	0	0	-5.609286986412208	0	-2.620130439376905	0
HPevo3-d61	HPevo_B	HPevo	B	61	2	0	HAMBI-0262	1	70	0	-3.7580286376931324	1.7835024809186841	1.7835024809186841	1
HPevo3-d61	HPevo_B	HPevo	B	61	2	0	HAMBI-0403	3669	32170	6.175867270105761	-1.1018224257361613	7.730255120220078	7.755437670022454	1
HPevo3-d61	HPevo_B	HPevo	B	61	2	0	HAMBI-1279	1	1	0	-5.308256990748227	0.06833481557468525	-1.9899575954745483	1
HPevo3-d61	HPevo_B	HPevo	B	61	2	0	HAMBI-1287	6114	3579	3.8501476017100584	-2.0554039597683333	5.537807689697876	5.5622793730377484	1
HPevo3-d61	HPevo_B	HPevo	B	61	2	0	HAMBI-1292	262497	169002	7.818027938530729	-0.3813925724974586	9.388775560913786	9.392233324136438	1
HPevo3-d61	HPevo_B	HPevo	B	61	2	0	HAMBI-1299	0	0	0	-5.609286986412208	0	-2.425906604787925	0
HPevo3-d61	HPevo_B	HPevo	B	61	2	0	HAMBI-1842	0	0	0	-5.609286986412208	0	0.12480691564539549	0
HPevo3-d61	HPevo_B	HPevo	B	61	2	0	HAMBI-1896	0	0	0	-5.609286986412208	0	-2.0131141356291598	0
HPevo3-d61	HPevo_B	HPevo	B	61	2	0	HAMBI-1923	8281	10078	5.087596335232384	-1.6058695412100141	6.570538206210339	6.587758963949576	1
HPevo3-d61	HPevo_B	HPevo	B	61	2	0	HAMBI-1972	230	193	1.791759469228055	-3.321485256481982	2.6844186619879347	2.6978787748493147	1
HPevo3-d61	HPevo_B	HPevo	B	61	2	0	HAMBI-1977	75408	114358	7.4489161025442	-0.5510166373511318	8.998238864062541	9.023374548622325	1
HPevo3-d61	HPevo_B	HPevo	B	61	2	0	HAMBI-1988	0	0	0	-5.609286986412208	0	-0.2529990715897481	0
HPevo3-d61	HPevo_B	HPevo	B	61	2	0	HAMBI-2159	0	0	0	-5.609286986412208	0	-0.2722942009300317	0
HPevo3-d61	HPevo_B	HPevo	B	61	2	0	HAMBI-2160	0	0	0	-5.609286986412208	0	-1.9622488936330875	0
HPevo3-d61	HPevo_B	HPevo	B	61	2	0	HAMBI-2164	0	0	0	-5.609286986412208	0	0.09172775949667061	0
HPevo3-d61	HPevo_B	HPevo	B	61	2	0	HAMBI-2443	0	0	0	-5.609286986412208	0	0.22896722994766894	0
HPevo3-d61	HPevo_B	HPevo	B	61	2	0	HAMBI-2494	0	0	0	-5.609286986412208	0	-0.11962702789595885	0
HPevo3-d61	HPevo_B	HPevo	B	61	2	0	HAMBI-2659	50487	77237	7.095064377287131	-0.7214559667762299	8.605843017190594	8.624714671211427	1
HPevo3-d61	HPevo_B	HPevo	B	61	2	0	HAMBI-2792	0	0	0	-5.609286986412208	0	-0.6261622927087476	0
HPevo3-d61	HPevo_B	HPevo	B	61	2	0	HAMBI-3031	0	0	0	-5.609286986412208	0	-1.7681934476353567	0
HPevo3-d61	HPevo_B	HPevo	B	61	2	0	HAMBI-3237	0	0	0	-5.609286986412208	0	-0.9231986205157706	0
HPevo4_d0	HPevo_C	HPevo	C	0	2	0	HAMBI-0006	2205	2078	5.545177444479562	-1.35488970897513	8.24242659123724	8.24242659123724	1
HPevo4_d0	HPevo_C	HPevo	C	0	2	0	HAMBI-0097	4437	1960	5.659482215759621	-1.380266604638815	8.183981020081644	8.183981020081644	1
HPevo4_d0	HPevo_C	HPevo	C	0	2	0	HAMBI-0105	272	1812	5.5053315359323625	-1.4143463942110905	8.105490549521868	8.105490549521868	1
HPevo4_d0	HPevo_C	HPevo	C	0	2	0	HAMBI-0262	21	2513	5.84354441703136	-1.2723789249566602	8.43245238845961	8.43245238845961	1
HPevo4_d0	HPevo_C	HPevo	C	0	2	0	HAMBI-0403	144	2154	5.676753802268282	-1.3392969238098487	8.278337989137906	8.278337989137906	1
HPevo4_d0	HPevo_C	HPevo	C	0	2	0	HAMBI-1279	1389	1974	5.579729825986222	-1.37717709834412	8.191096508496294	8.191096508496294	1
HPevo4_d0	HPevo_C	HPevo	C	0	2	0	HAMBI-1287	1950	1947	5.389071729816501	-1.3831552457640024	8.177328136685523	8.177328136685523	1
HPevo4_d0	HPevo_C	HPevo	C	0	2	0	HAMBI-1292	1673	1838	5.4510384535657	-1.4081624690685217	8.119733095529039	8.119733095529039	1
HPevo4_d0	HPevo_C	HPevo	C	0	2	0	HAMBI-1299	2605	1977	5.560681631015528	-1.3765179110454386	8.192614691172842	8.192614691172842	1
HPevo4_d0	HPevo_C	HPevo	C	0	2	0	HAMBI-1842	22919	2177	5.652489180268651	-1.334686322886843	8.288956509576987	8.288956509576987	1
HPevo4_d0	HPevo_C	HPevo	C	0	2	0	HAMBI-1896	673	1605	5.389071729816501	-1.4669986573639369	7.984222031408291	7.984222031408291	1
HPevo4_d0	HPevo_C	HPevo	C	0	2	0	HAMBI-1923	936	1943	5.44673737166631	-1.3840479377163433	8.175272159077837	8.175272159077837	1
HPevo4_d0	HPevo_C	HPevo	C	0	2	0	HAMBI-1972	1288	1848	5.493061443340548	-1.405807287147426	8.125157434380391	8.125157434380391	1
HPevo4_d0	HPevo_C	HPevo	C	0	2	0	HAMBI-1977	705	1824	5.429345628954441	-1.4114813295141055	8.11208924751764	8.11208924751764	1
HPevo4_d0	HPevo_C	HPevo	C	0	2	0	HAMBI-1988	401	1991	5.58724865840025	-1.3734548642189193	8.199669226483053	8.199669226483053	1
HPevo4_d0	HPevo_C	HPevo	C	0	2	0	HAMBI-2159	1038	1850	5.572154032177765	-1.405337779553695	8.126238780253107	8.126238780253107	1
HPevo4_d0	HPevo_C	HPevo	C	0	2	0	HAMBI-2160	109	1744	5.37989735354046	-1.4309487670114005	8.067252437756306	8.067252437756306	1
HPevo4_d0	HPevo_C	HPevo	C	0	2	0	HAMBI-2164	22	2247	5.545177444479562	-1.3209478914095756	8.320596892567828	8.320596892567828	1
HPevo4_d0	HPevo_C	HPevo	C	0	2	0	HAMBI-2443	182	1983	5.5134287461649825	-1.3752025304884392	8.195644159337162	8.195644159337162	1
HPevo4_d0	HPevo_C	HPevo	C	0	2	0	HAMBI-2494	144	1959	5.602118820879701	-1.380488126950123	8.183470828266476	8.183470828266476	1
HPevo4_d0	HPevo_C	HPevo	C	0	2	0	HAMBI-2659	908	2370	5.805134968916488	-1.297812644328411	8.373878219658705	8.373878219658705	1
HPevo4_d0	HPevo_C	HPevo	C	0	2	0	HAMBI-2792	1883	1811	5.365976015021851	-1.414586004965805	8.104938687493181	8.104938687493181	1
HPevo4_d0	HPevo_C	HPevo	C	0	2	0	HAMBI-3031	23	1505	5.272999558563747	-1.4949192264419173	7.919913817124455	7.919913817124455	1
HPevo4_d0	HPevo_C	HPevo	C	0	2	0	HAMBI-3237	1119	1936	5.517452896464707	-1.3856145775874884	8.171663995464495	8.171663995464495	1
HPevo4-d5	HPevo_C	HPevo	C	5	2	0	HAMBI-0006	271	108	4.23410650459726	-1.9665507439049135	6.732819431747583	6.590061625859765	1
HPevo4-d5	HPevo_C	HPevo	C	5	2	0	HAMBI-0097	0	0	0	-4.003977241845537	0	0.3306891527136039	0
HPevo4-d5	HPevo_C	HPevo	C	5	2	0	HAMBI-0105	419	1183	6.580639137284949	-0.930625539458636	9.125414058408479	9.040951539638161	1
HPevo4-d5	HPevo_C	HPevo	C	5	2	0	HAMBI-0262	0	0	0	-4.003977241845537	0	-1.3302487118995143	0
HPevo4-d5	HPevo_C	HPevo	C	5	2	0	HAMBI-0403	100	634	5.932245187448011	-1.2012035165535613	8.501748412819985	8.51409914647314	1
HPevo4-d5	HPevo_C	HPevo	C	5	2	0	HAMBI-1279	921	555	5.8289456176102075	-1.2589024502634796	8.368696483281923	7.953306434044552	1
HPevo4-d5	HPevo_C	HPevo	C	5	2	0	HAMBI-1287	1455	616	5.948034989180646	-1.2136920778122953	8.472952357016842	8.40329263377612	1
HPevo4-d5	HPevo_C	HPevo	C	5	2	0	HAMBI-1292	599	279	5.14166355650266	-1.5568192105033178	7.681169648001259	7.706526878567488	1
HPevo4-d5	HPevo_C	HPevo	C	5	2	0	HAMBI-1299	95	31	3.091042453358316	-2.498827263525631	5.487629752811543	5.208082297367345	1
HPevo4-d5	HPevo_C	HPevo	C	5	2	0	HAMBI-1842	0	0	0	-4.003977241845537	0	0.22472600612312602	0
HPevo4-d5	HPevo_C	HPevo	C	5	2	0	HAMBI-1896	78	79	3.871201010907891	-2.1008872548535935	6.420573226380273	6.1726434161900245	1
HPevo4-d5	HPevo_C	HPevo	C	5	2	0	HAMBI-1923	947	834	6.19644412779452	-1.0822907663619348	8.775884151417788	8.742589879997787	1
HPevo4-d5	HPevo_C	HPevo	C	5	2	0	HAMBI-1972	3	2	1.0986122886681098	-3.5268559871258747	2.80505465299401	2.8996504905986087	1
HPevo4-d5	HPevo_C	HPevo	C	5	2	0	HAMBI-1977	1884	2067	7.146772179452637	-0.6884267074236321	9.68341219497421	9.697737209300065	1
HPevo4-d5	HPevo_C	HPevo	C	5	2	0	HAMBI-1988	0	0	0	-4.003977241845537	0	0.2644951547727378	0
HPevo4-d5	HPevo_C	HPevo	C	5	2	0	HAMBI-2159	0	0	0	-4.003977241845537	0	0.2925276404102246	0
HPevo4-d5	HPevo_C	HPevo	C	5	2	0	HAMBI-2160	6	41	3.295836866004329	-2.3807279514476365	5.76620492502875	5.276193154283587	1
HPevo4-d5	HPevo_C	HPevo	C	5	2	0	HAMBI-2164	0	0	0	-4.003977241845537	0	0.6813587490168573	0
HPevo4-d5	HPevo_C	HPevo	C	5	2	0	HAMBI-2443	0	0	0	-4.003977241845537	0	0.42084894582142685	0
HPevo4-d5	HPevo_C	HPevo	C	5	2	0	HAMBI-2494	0	0	0	-4.003977241845537	0	0.3897762907657829	0
HPevo4-d5	HPevo_C	HPevo	C	5	2	0	HAMBI-2659	3289	3639	7.691200097522863	-0.442875858196481	10.2489959160785	10.243295188284293	1
HPevo4-d5	HPevo_C	HPevo	C	5	2	0	HAMBI-2792	0	0	0	-4.003977241845537	0	-0.5946904402535231	0
HPevo4-d5	HPevo_C	HPevo	C	5	2	0	HAMBI-3031	0	0	0	-4.003977241845537	0	-1.756869237086751	0
HPevo4-d5	HPevo_C	HPevo	C	5	2	0	HAMBI-3237	0	0	0	-4.003977241845537	0	-0.9000121921410689	0
HPevo4-d9	HPevo_C	HPevo	C	9	2	0	HAMBI-0006	17	7	0	-3.9124014251019132	1.4443266729018143	1.2102004711120495	1
HPevo4-d9	HPevo_C	HPevo	C	9	2	0	HAMBI-0097	2	0	0	-4.815491412093857	0	-0.9100063760088996	0
HPevo4-d9	HPevo_C	HPevo	C	9	2	0	HAMBI-0105	553	1626	5.14166355650266	-1.6041038591569983	6.624560085603526	6.578428515047418	1
HPevo4-d9	HPevo_C	HPevo	C	9	2	0	HAMBI-0262	0	0	0	-4.815491412093857	0	-1.3325531605424243	0
HPevo4-d9	HPevo_C	HPevo	C	9	2	0	HAMBI-0403	1500	9904	6.813444599510896	-0.8196369322192911	8.430265731773503	8.443572165799988	1
HPevo4-d9	HPevo_C	HPevo	C	9	2	0	HAMBI-1279	4105	2575	5.5093883366279774	-1.4045455534060824	7.083797297190189	6.740692314304415	1
HPevo4-d9	HPevo_C	HPevo	C	9	2	0	HAMBI-1287	7358	3243	5.598421958998375	-1.3044105665547385	7.314273842431527	7.280688856861806	1
HPevo4-d9	HPevo_C	HPevo	C	9	2	0	HAMBI-1292	16435	7968	6.61472560020376	-0.9140875852686051	8.212813542308455	8.230366333196633	1
HPevo4-d9	HPevo_C	HPevo	C	9	2	0	HAMBI-1299	211	71	1.9459101490553132	-2.9581589156625885	3.522018268055674	3.336202859397466	1
HPevo4-d9	HPevo_C	HPevo	C	9	2	0	HAMBI-1842	0	0	0	-4.815491412093857	0	0.12501277723011986	0
HPevo4-d9	HPevo_C	HPevo	C	9	2	0	HAMBI-1896	14	15	1.0986122886681098	-3.611371429437932	2.0720024086129265	1.8909121429454154	1
HPevo4-d9	HPevo_C	HPevo	C	9	2	0	HAMBI-1923	1590	1457	4.812184355372417	-1.6517338881119012	6.514970553158125	6.530390743737831	1
HPevo4-d9	HPevo_C	HPevo	C	9	2	0	HAMBI-1972	38	24	0.6931471805599453	-3.4175514034218195	2.4936295280083804	2.4996144216194427	1
HPevo4-d9	HPevo_C	HPevo	C	9	2	0	HAMBI-1977	17843	20377	7.532623618788788	-0.5063298541892133	9.151621695648837	9.172004940047522	1
HPevo4-d9	HPevo_C	HPevo	C	9	2	0	HAMBI-1988	0	0	0	-4.815491412093857	0	-0.2462977762848922	0
HPevo4-d9	HPevo_C	HPevo	C	9	2	0	HAMBI-2159	0	0	0	-4.815491412093857	0	-0.26319069568549375	0
HPevo4-d9	HPevo_C	HPevo	C	9	2	0	HAMBI-2160	2	14	0.6931471805599453	-3.6394001530381757	2.011964560874819	1.74561948659045	1
HPevo4-d9	HPevo_C	HPevo	C	9	2	0	HAMBI-2164	0	0	0	-4.815491412093857	0	0.10184228208108552	0
HPevo4-d9	HPevo_C	HPevo	C	9	2	0	HAMBI-2443	0	0	0	-4.815491412093857	0	0.2303406952654666	0
HPevo4-d9	HPevo_C	HPevo	C	9	2	0	HAMBI-2494	0	0	0	-4.815491412093857	0	-0.1106628824369123	0
HPevo4-d9	HPevo_C	HPevo	C	9	2	0	HAMBI-2659	15696	18082	7.473637108496206	-0.5582209297949738	9.032145309817915	9.042405031543597	1
HPevo4-d9	HPevo_C	HPevo	C	9	2	0	HAMBI-2792	0	0	0	-4.815491412093857	0	-0.6261521839218757	0
HPevo4-d9	HPevo_C	HPevo	C	9	2	0	HAMBI-3031	0	0	0	-4.815491412093857	0	-1.6309479905610766	0
HPevo4-d9	HPevo_C	HPevo	C	9	2	0	HAMBI-3237	0	0	0	-4.815491412093857	0	-0.9231926819260452	0
HPevo4-d13	HPevo_C	HPevo	C	13	2	0	HAMBI-0006	1	0	0	-4.211494311659595	0	-0.9836599361056589	0
HPevo4-d13	HPevo_C	HPevo	C	13	2	0	HAMBI-0097	0	0	0	-4.211494311659595	0	-0.5640655821105974	0
HPevo4-d13	HPevo_C	HPevo	C	13	2	0	HAMBI-0105	11	38	2.833213344056216	-2.6204297046330955	3.959957564591956	3.93822544677825	1
HPevo4-d13	HPevo_C	HPevo	C	13	2	0	HAMBI-0262	0	0	0	-4.211494311659595	0	-1.3319438324037352	0
HPevo4-d13	HPevo_C	HPevo	C	13	2	0	HAMBI-0403	159	1221	6.100318952020064	-1.1244231057530594	7.411153551880118	7.4373660437488756	1
HPevo4-d13	HPevo_C	HPevo	C	13	2	0	HAMBI-1279	121	88	3.4965075614664802	-2.262104305014682	4.7888173540014485	4.5812659002513545	1
HPevo4-d13	HPevo_C	HPevo	C	13	2	0	HAMBI-1287	1549	794	5.655991810819852	-1.3111271830031246	6.981136561721836	6.957912289287847	1
HPevo4-d13	HPevo_C	HPevo	C	13	2	0	HAMBI-1292	6486	3658	7.193685818395112	-0.6481319021729873	8.507997119022756	8.521247750257235	1
HPevo4-d13	HPevo_C	HPevo	C	13	2	0	HAMBI-1299	3	1	0	-3.910464315995614	0.8561506631173134	0.3860391079287133	1
HPevo4-d13	HPevo_C	HPevo	C	13	2	0	HAMBI-1842	1	0	0	-4.211494311659595	0	0.12547637696283498	0
HPevo4-d13	HPevo_C	HPevo	C	13	2	0	HAMBI-1896	3	4	1.0986122886681098	-3.512524307323576	1.8588457281155857	1.6467177423944035	1
HPevo4-d13	HPevo_C	HPevo	C	13	2	0	HAMBI-1923	397	423	4.983606621708336	-1.5841284550668622	6.352239960428202	6.371097807617294	1
HPevo4-d13	HPevo_C	HPevo	C	13	2	0	HAMBI-1972	12	9	1.3862943611198906	-3.211494311659595	2.5792113392776272	2.602924424092062	1
HPevo4-d13	HPevo_C	HPevo	C	13	2	0	HAMBI-1977	3902	5183	7.590852123688581	-0.49682931879705794	8.856405216619885	8.880151990161117	1
HPevo4-d13	HPevo_C	HPevo	C	13	2	0	HAMBI-1988	0	0	0	-4.211494311659595	0	-0.23090026887323267	0
HPevo4-d13	HPevo_C	HPevo	C	13	2	0	HAMBI-2159	0	0	0	-4.211494311659595	0	-0.24415562928003162	0
HPevo4-d13	HPevo_C	HPevo	C	13	2	0	HAMBI-2160	0	0	0	-4.211494311659595	0	-0.9438853834088118	0
HPevo4-d13	HPevo_C	HPevo	C	13	2	0	HAMBI-2164	0	0	0	-4.211494311659595	0	0.20645085821363404	0
HPevo4-d13	HPevo_C	HPevo	C	13	2	0	HAMBI-2443	0	0	0	-4.211494311659595	0	0.23338363411804008	0
HPevo4-d13	HPevo_C	HPevo	C	13	2	0	HAMBI-2494	0	0	0	-4.211494311659595	0	-0.09190632740435203	0
HPevo4-d13	HPevo_C	HPevo	C	13	2	0	HAMBI-2659	3605	4831	7.529406457837013	-0.5273673860465194	8.786085043417279	8.799578185146514	1
HPevo4-d13	HPevo_C	HPevo	C	13	2	0	HAMBI-2792	0	0	0	-4.211494311659595	0	-0.6237909569798731	0
HPevo4-d13	HPevo_C	HPevo	C	13	2	0	HAMBI-3031	0	0	0	-4.211494311659595	0	-2.341094251070475	0
HPevo4-d13	HPevo_C	HPevo	C	13	2	0	HAMBI-3237	0	0	0	-4.211494311659595	0	-0.9179153774382257	0
HPevo4-d17	HPevo_C	HPevo	C	17	2	0	HAMBI-0006	0	0	0	-4.994550297854502	0	-2.3582721319879467	0
HPevo4-d17	HPevo_C	HPevo	C	17	2	0	HAMBI-0097	0	0	0	-4.994550297854502	0	-0.9451898363664595	0
HPevo4-d17	HPevo_C	HPevo	C	17	2	0	HAMBI-0105	0	0	0	-4.994550297854502	0	-2.2751314336866266	0
HPevo4-d17	HPevo_C	HPevo	C	17	2	0	HAMBI-0262	0	0	0	-4.994550297854502	0	-1.3325536592950105	0
HPevo4-d17	HPevo_C	HPevo	C	17	2	0	HAMBI-0403	4422	24136	7.344719054149673	-0.6118670074208599	8.847237373908651	8.82006982127431	1
HPevo4-d17	HPevo_C	HPevo	C	17	2	0	HAMBI-1279	0	0	0	-4.994550297854502	0	-2.124841485374183	0
HPevo4-d17	HPevo_C	HPevo	C	17	2	0	HAMBI-1287	702	256	2.772588722239781	-2.584617174523208	4.31427772345793	4.334673867518722	1
HPevo4-d17	HPevo_C	HPevo	C	17	2	0	HAMBI-1292	22467	9005	6.338594078203183	-1.0400183552275886	7.861554410716772	7.849115758674284	1
HPevo4-d17	HPevo_C	HPevo	C	17	2	0	HAMBI-1299	0	0	0	-4.994550297854502	0	-2.335803382744477	0
HPevo4-d17	HPevo_C	HPevo	C	17	2	0	HAMBI-1842	0	0	0	-4.994550297854502	0	0.12491589895600111	0
HPevo4-d17	HPevo_C	HPevo	C	17	2	0	HAMBI-1896	0	0	0	-4.994550297854502	0	-2.4104583095757315	0
HPevo4-d17	HPevo_C	HPevo	C	17	2	0	HAMBI-1923	4764	3609	5.3706380281276624	-1.4370430959488447	6.947781035504486	6.9191398458739934	1
HPevo4-d17	HPevo_C	HPevo	C	17	2	0	HAMBI-1972	2946	1543	4.532599493153256	-1.8059030018547855	6.099364472479679	6.075390404451757	1
HPevo4-d17	HPevo_C	HPevo	C	17	2	0	HAMBI-1977	27263	25738	7.385851078125209	-0.5839586279713834	8.911492421942468	8.899388458742578	1
HPevo4-d17	HPevo_C	HPevo	C	17	2	0	HAMBI-1988	0	0	0	-4.994550297854502	0	-0.24942122743470901	0
HPevo4-d17	HPevo_C	HPevo	C	17	2	0	HAMBI-2159	0	0	0	-4.994550297854502	0	-0.26742058403644836	0
HPevo4-d17	HPevo_C	HPevo	C	17	2	0	HAMBI-2160	0	0	0	-4.994550297854502	0	-2.2010806254613016	0
HPevo4-d17	HPevo_C	HPevo	C	17	2	0	HAMBI-2164	0	0	0	-4.994550297854502	0	0.09711883484786106	0
HPevo4-d17	HPevo_C	HPevo	C	17	2	0	HAMBI-2443	0	0	0	-4.994550297854502	0	0.22969608066065725	0
HPevo4-d17	HPevo_C	HPevo	C	17	2	0	HAMBI-2494	0	0	0	-4.994550297854502	0	-0.11482848575235717	0
HPevo4-d17	HPevo_C	HPevo	C	17	2	0	HAMBI-2659	36165	34442	7.627544390488503	-0.45744932619067846	9.202766598532794	9.175625536010536	1
HPevo4-d17	HPevo_C	HPevo	C	17	2	0	HAMBI-2792	0	0	0	-4.994550297854502	0	-0.6261569472745586	0
HPevo4-d17	HPevo_C	HPevo	C	17	2	0	HAMBI-3031	0	0	0	-4.994550297854502	0	-2.424302854776861	0
HPevo4-d17	HPevo_C	HPevo	C	17	2	0	HAMBI-3237	0	0	0	-4.994550297854502	0	-0.9231954803662408	0
HPevo4-d21	HPevo_C	HPevo	C	21	2	0	HAMBI-0006	0	0	0	-4.245216456947668	0	-1.1090997117970418	0
HPevo4-d21	HPevo_C	HPevo	C	21	2	0	HAMBI-0097	0	0	0	-4.245216456947668	0	-0.6380833660327342	0
HPevo4-d21	HPevo_C	HPevo	C	21	2	0	HAMBI-0105	1	3	0	-3.643156465619706	1.5354328729487245	1.3295948764492862	1
HPevo4-d21	HPevo_C	HPevo	C	21	2	0	HAMBI-0262	0	0	0	-4.245216456947668	0	-1.3320840597289676	0
HPevo4-d21	HPevo_C	HPevo	C	21	2	0	HAMBI-0403	243	1748	6.456769655572163	-1.002426647468992	7.660985711446034	7.648883236272087	1
HPevo4-d21	HPevo_C	HPevo	C	21	2	0	HAMBI-1279	3	2	0	-3.768095202228006	1.2322366070831774	0.9810700168956794	1
HPevo4-d21	HPevo_C	HPevo	C	21	2	0	HAMBI-1287	241	116	3.5553480614894135	-2.177030595201507	4.954950777110342	4.959280378952918	1
HPevo4-d21	HPevo_C	HPevo	C	21	2	0	HAMBI-1292	7117	3760	7.142036574706803	-0.6699131235252695	8.426680408739168	8.406012243202811	1
HPevo4-d21	HPevo_C	HPevo	C	21	2	0	HAMBI-1299	0	0	0	-4.245216456947668	0	-1.1306496511844464	0
HPevo4-d21	HPevo_C	HPevo	C	21	2	0	HAMBI-1842	0	0	0	-4.245216456947668	0	0.12538217704841545	0
HPevo4-d21	HPevo_C	HPevo	C	21	2	0	HAMBI-1896	0	0	0	-4.245216456947668	0	-1.1835422752588236	0
