sample	strainID	genus	species	count
HNPevo4-d21	HAMBI-1896	Sphingobacterium	spiritivorum	0
HNPevo4-d21	HAMBI-1923	Myroides	odoratus	714
HNPevo4-d21	HAMBI-1972	Aeromonas	caviae	56
HNPevo4-d21	HAMBI-1977	Pseudomonas	chlororaphis	2218
HNPevo4-d21	HAMBI-1988	Chitinophaga	sancti	0
HNPevo4-d21	HAMBI-2159	Paraburkholderia	caryophylli	0
HNPevo4-d21	HAMBI-2160	Bordetella	avium	0
HNPevo4-d21	HAMBI-2164	Cupriavidus	necator	0
HNPevo4-d21	HAMBI-2443	Paracoccus	denitrificans	0
HNPevo4-d21	HAMBI-2494	Paraburkholderia	kururiensis	0
HNPevo4-d21	HAMBI-2659	Stenotrophomonas	maltophilia	6350
HNPevo4-d21	HAMBI-2792	Moraxella	canis	0
HNPevo4-d21	HAMBI-3031	Niabella	yanshanensis	0
HNPevo4-d21	HAMBI-3237	Microvirga	lotononidis	0
HNPevo4-d29	HAMBI-0006	Pseudomonas	putida	1
HNPevo4-d29	HAMBI-0097	Acinetobacter	lwoffii	0
HNPevo4-d29	HAMBI-0105	Agrobacterium	tumefaciens	0
HNPevo4-d29	HAMBI-0262	Brevundimonas	bullata	0
HNPevo4-d29	HAMBI-0403	Comamonas	testosteroni	434
HNPevo4-d29	HAMBI-1279	Hafnia	alvei	76
HNPevo4-d29	HAMBI-1287	Citrobacter	koseri	2231
HNPevo4-d29	HAMBI-1292	Morganella	morganii	12024
HNPevo4-d29	HAMBI-1299	Kluyvera	intermedia	0
HNPevo4-d29	HAMBI-1842	Sphingobium	yanoikuyae	0
HNPevo4-d29	HAMBI-1896	Sphingobacterium	spiritivorum	0
HNPevo4-d29	HAMBI-1923	Myroides	odoratus	2550
HNPevo4-d29	HAMBI-1972	Aeromonas	caviae	129
HNPevo4-d29	HAMBI-1977	Pseudomonas	chlororaphis	5980
HNPevo4-d29	HAMBI-1988	Chitinophaga	sancti	0
HNPevo4-d29	HAMBI-2159	Paraburkholderia	caryophylli	0
HNPevo4-d29	HAMBI-2160	Bordetella	avium	0
HNPevo4-d29	HAMBI-2164	Cupriavidus	necator	0
HNPevo4-d29	HAMBI-2443	Paracoccus	denitrificans	0
HNPevo4-d29	HAMBI-2494	Paraburkholderia	kururiensis	0
HNPevo4-d29	HAMBI-2659	Stenotrophomonas	maltophilia	20210
HNPevo4-d29	HAMBI-2792	Moraxella	canis	0
HNPevo4-d29	HAMBI-3031	Niabella	yanshanensis	0
HNPevo4-d29	HAMBI-3237	Microvirga	lotononidis	0
HNPevo4-d45	HAMBI-0006	Pseudomonas	putida	0
HNPevo4-d45	HAMBI-0097	Acinetobacter	lwoffii	0
HNPevo4-d45	HAMBI-0105	Agrobacterium	tumefaciens	0
HNPevo4-d45	HAMBI-0262	Brevundimonas	bullata	0
HNPevo4-d45	HAMBI-0403	Comamonas	testosteroni	4285
HNPevo4-d45	HAMBI-1279	Hafnia	alvei	0
HNPevo4-d45	HAMBI-1287	Citrobacter	koseri	1017
HNPevo4-d45	HAMBI-1292	Morganella	morganii	23424
HNPevo4-d45	HAMBI-1299	Kluyvera	intermedia	0
HNPevo4-d45	HAMBI-1842	Sphingobium	yanoikuyae	2
HNPevo4-d45	HAMBI-1896	Sphingobacterium	spiritivorum	0
HNPevo4-d45	HAMBI-1923	Myroides	odoratus	5562
HNPevo4-d45	HAMBI-1972	Aeromonas	caviae	6872
HNPevo4-d45	HAMBI-1977	Pseudomonas	chlororaphis	32534
HNPevo4-d45	HAMBI-1988	Chitinophaga	sancti	0
HNPevo4-d45	HAMBI-2159	Paraburkholderia	caryophylli	0
HNPevo4-d45	HAMBI-2160	Bordetella	avium	0
HNPevo4-d45	HAMBI-2164	Cupriavidus	necator	0
HNPevo4-d45	HAMBI-2443	Paracoccus	denitrificans	0
HNPevo4-d45	HAMBI-2494	Paraburkholderia	kururiensis	0
HNPevo4-d45	HAMBI-2659	Stenotrophomonas	maltophilia	37045
HNPevo4-d45	HAMBI-2792	Moraxella	canis	0
HNPevo4-d45	HAMBI-3031	Niabella	yanshanensis	0
HNPevo4-d45	HAMBI-3237	Microvirga	lotononidis	0
HNPevo4-d5	HAMBI-0006	Pseudomonas	putida	972
HNPevo4-d5	HAMBI-0097	Acinetobacter	lwoffii	77
HNPevo4-d5	HAMBI-0105	Agrobacterium	tumefaciens	654
HNPevo4-d5	HAMBI-0262	Brevundimonas	bullata	0
HNPevo4-d5	HAMBI-0403	Comamonas	testosteroni	215
HNPevo4-d5	HAMBI-1279	Hafnia	alvei	34
HNPevo4-d5	HAMBI-1287	Citrobacter	koseri	40
HNPevo4-d5	HAMBI-1292	Morganella	morganii	231
HNPevo4-d5	HAMBI-1299	Kluyvera	intermedia	292
HNPevo4-d5	HAMBI-1842	Sphingobium	yanoikuyae	87
HNPevo4-d5	HAMBI-1896	Sphingobacterium	spiritivorum	239
HNPevo4-d5	HAMBI-1923	Myroides	odoratus	304
HNPevo4-d5	HAMBI-1972	Aeromonas	caviae	66
HNPevo4-d5	HAMBI-1977	Pseudomonas	chlororaphis	293
HNPevo4-d5	HAMBI-1988	Chitinophaga	sancti	3
HNPevo4-d5	HAMBI-2159	Paraburkholderia	caryophylli	18
HNPevo4-d5	HAMBI-2160	Bordetella	avium	9
HNPevo4-d5	HAMBI-2164	Cupriavidus	necator	0
HNPevo4-d5	HAMBI-2443	Paracoccus	denitrificans	0
HNPevo4-d5	HAMBI-2494	Paraburkholderia	kururiensis	1
HNPevo4-d5	HAMBI-2659	Stenotrophomonas	maltophilia	2537
HNPevo4-d5	HAMBI-2792	Moraxella	canis	0
HNPevo4-d5	HAMBI-3031	Niabella	yanshanensis	25
HNPevo4-d5	HAMBI-3237	Microvirga	lotononidis	0
HNPevo4-d61	HAMBI-0006	Pseudomonas	putida	1
HNPevo4-d61	HAMBI-0097	Acinetobacter	lwoffii	0
HNPevo4-d61	HAMBI-0105	Agrobacterium	tumefaciens	0
HNPevo4-d61	HAMBI-0262	Brevundimonas	bullata	0
HNPevo4-d61	HAMBI-0403	Comamonas	testosteroni	111
HNPevo4-d61	HAMBI-1279	Hafnia	alvei	0
HNPevo4-d61	HAMBI-1287	Citrobacter	koseri	1178
HNPevo4-d61	HAMBI-1292	Morganella	morganii	58965
HNPevo4-d61	HAMBI-1299	Kluyvera	intermedia	0
HNPevo4-d61	HAMBI-1842	Sphingobium	yanoikuyae	7
HNPevo4-d61	HAMBI-1896	Sphingobacterium	spiritivorum	0
HNPevo4-d61	HAMBI-1923	Myroides	odoratus	3602
HNPevo4-d61	HAMBI-1972	Aeromonas	caviae	1234
HNPevo4-d61	HAMBI-1977	Pseudomonas	chlororaphis	33946
HNPevo4-d61	HAMBI-1988	Chitinophaga	sancti	0
HNPevo4-d61	HAMBI-2159	Paraburkholderia	caryophylli	0
HNPevo4-d61	HAMBI-2160	Bordetella	avium	0
HNPevo4-d61	HAMBI-2164	Cupriavidus	necator	0
HNPevo4-d61	HAMBI-2443	Paracoccus	denitrificans	0
HNPevo4-d61	HAMBI-2494	Paraburkholderia	kururiensis	0
HNPevo4-d61	HAMBI-2659	Stenotrophomonas	maltophilia	11772
HNPevo4-d61	HAMBI-2792	Moraxella	canis	1
HNPevo4-d61	HAMBI-3031	Niabella	yanshanensis	0
HNPevo4-d61	HAMBI-3237	Microvirga	lotononidis	0
HNPevo4-d9	HAMBI-0006	Pseudomonas	putida	19940
HNPevo4-d9	HAMBI-0097	Acinetobacter	lwoffii	312
HNPevo4-d9	HAMBI-0105	Agrobacterium	tumefaciens	2173
HNPevo4-d9	HAMBI-0262	Brevundimonas	bullata	0
HNPevo4-d9	HAMBI-0403	Comamonas	testosteroni	2864
HNPevo4-d9	HAMBI-1279	Hafnia	alvei	214
HNPevo4-d9	HAMBI-1287	Citrobacter	koseri	1491
HNPevo4-d9	HAMBI-1292	Morganella	morganii	1257
HNPevo4-d9	HAMBI-1299	Kluyvera	intermedia	1423
HNPevo4-d9	HAMBI-1842	Sphingobium	yanoikuyae	192
HNPevo4-d9	HAMBI-1896	Sphingobacterium	spiritivorum	1553
HNPevo4-d9	HAMBI-1923	Myroides	odoratus	2355
HNPevo4-d9	HAMBI-1972	Aeromonas	caviae	1068
HNPevo4-d9	HAMBI-1977	Pseudomonas	chlororaphis	4675
HNPevo4-d9	HAMBI-1988	Chitinophaga	sancti	3
HNPevo4-d9	HAMBI-2159	Paraburkholderia	caryophylli	58
HNPevo4-d9	HAMBI-2160	Bordetella	avium	132
HNPevo4-d9	HAMBI-2164	Cupriavidus	necator	0
HNPevo4-d9	HAMBI-2443	Paracoccus	denitrificans	13
HNPevo4-d9	HAMBI-2494	Paraburkholderia	kururiensis	17
HNPevo4-d9	HAMBI-2659	Stenotrophomonas	maltophilia	14113
HNPevo4-d9	HAMBI-2792	Moraxella	canis	0
HNPevo4-d9	HAMBI-3031	Niabella	yanshanensis	5
HNPevo4-d9	HAMBI-3237	Microvirga	lotononidis	3
HNPevo5-d13	HAMBI-0006	Pseudomonas	putida	757
HNPevo5-d13	HAMBI-0097	Acinetobacter	lwoffii	12
HNPevo5-d13	HAMBI-0105	Agrobacterium	tumefaciens	905
HNPevo5-d13	HAMBI-0262	Brevundimonas	bullata	0
HNPevo5-d13	HAMBI-0403	Comamonas	testosteroni	4353
HNPevo5-d13	HAMBI-1279	Hafnia	alvei	44
HNPevo5-d13	HAMBI-1287	Citrobacter	koseri	653
HNPevo5-d13	HAMBI-1292	Morganella	morganii	1991
HNPevo5-d13	HAMBI-1299	Kluyvera	intermedia	50
HNPevo5-d13	HAMBI-1842	Sphingobium	yanoikuyae	5
HNPevo5-d13	HAMBI-1896	Sphingobacterium	spiritivorum	44
HNPevo5-d13	HAMBI-1923	Myroides	odoratus	1309
HNPevo5-d13	HAMBI-1972	Aeromonas	caviae	565
HNPevo5-d13	HAMBI-1977	Pseudomonas	chlororaphis	6770
HNPevo5-d13	HAMBI-1988	Chitinophaga	sancti	0
HNPevo5-d13	HAMBI-2159	Paraburkholderia	caryophylli	0
HNPevo5-d13	HAMBI-2160	Bordetella	avium	34
HNPevo5-d13	HAMBI-2164	Cupriavidus	necator	0
HNPevo5-d13	HAMBI-2443	Paracoccus	denitrificans	0
HNPevo5-d13	HAMBI-2494	Paraburkholderia	kururiensis	1
HNPevo5-d13	HAMBI-2659	Stenotrophomonas	maltophilia	7438
HNPevo5-d13	HAMBI-2792	Moraxella	canis	0
HNPevo5-d13	HAMBI-3031	Niabella	yanshanensis	2
HNPevo5-d13	HAMBI-3237	Microvirga	lotononidis	0
HNPevo5-d17	HAMBI-0006	Pseudomonas	putida	0
HNPevo5-d17	HAMBI-0097	Acinetobacter	lwoffii	0
HNPevo5-d17	HAMBI-0105	Agrobacterium	tumefaciens	0
HNPevo5-d17	HAMBI-0262	Brevundimonas	bullata	0
HNPevo5-d17	HAMBI-0403	Comamonas	testosteroni	1674
HNPevo5-d17	HAMBI-1279	Hafnia	alvei	1
HNPevo5-d17	HAMBI-1287	Citrobacter	koseri	2890
HNPevo5-d17	HAMBI-1292	Morganella	morganii	97721
HNPevo5-d17	HAMBI-1299	Kluyvera	intermedia	0
HNPevo5-d17	HAMBI-1842	Sphingobium	yanoikuyae	0
HNPevo5-d17	HAMBI-1896	Sphingobacterium	spiritivorum	0
HNPevo5-d17	HAMBI-1923	Myroides	odoratus	9211
HNPevo5-d17	HAMBI-1972	Aeromonas	caviae	44
HNPevo5-d17	HAMBI-1977	Pseudomonas	chlororaphis	24534
HNPevo5-d17	HAMBI-1988	Chitinophaga	sancti	0
HNPevo5-d17	HAMBI-2159	Paraburkholderia	caryophylli	0
HNPevo5-d17	HAMBI-2160	Bordetella	avium	0
HNPevo5-d17	HAMBI-2164	Cupriavidus	necator	0
HNPevo5-d17	HAMBI-2443	Paracoccus	denitrificans	0
HNPevo5-d17	HAMBI-2494	Paraburkholderia	kururiensis	0
HNPevo5-d17	HAMBI-2659	Stenotrophomonas	maltophilia	27488
HNPevo5-d17	HAMBI-2792	Moraxella	canis	0
HNPevo5-d17	HAMBI-3031	Niabella	yanshanensis	0
HNPevo5-d17	HAMBI-3237	Microvirga	lotononidis	0
HNPevo5-d21	HAMBI-0006	Pseudomonas	putida	0
HNPevo5-d21	HAMBI-0097	Acinetobacter	lwoffii	0
HNPevo5-d21	HAMBI-0105	Agrobacterium	tumefaciens	0
HNPevo5-d21	HAMBI-0262	Brevundimonas	bullata	0
HNPevo5-d21	HAMBI-0403	Comamonas	testosteroni	223
HNPevo5-d21	HAMBI-1279	Hafnia	alvei	7
HNPevo5-d21	HAMBI-1287	Citrobacter	koseri	821
HNPevo5-d21	HAMBI-1292	Morganella	morganii	9275
HNPevo5-d21	HAMBI-1299	Kluyvera	intermedia	0
HNPevo5-d21	HAMBI-1842	Sphingobium	yanoikuyae	0
HNPevo5-d21	HAMBI-1896	Sphingobacterium	spiritivorum	0
HNPevo5-d21	HAMBI-1923	Myroides	odoratus	623
HNPevo5-d21	HAMBI-1972	Aeromonas	caviae	6
HNPevo5-d21	HAMBI-1977	Pseudomonas	chlororaphis	3583
HNPevo5-d21	HAMBI-1988	Chitinophaga	sancti	0
HNPevo5-d21	HAMBI-2159	Paraburkholderia	caryophylli	0
HNPevo5-d21	HAMBI-2160	Bordetella	avium	0
HNPevo5-d21	HAMBI-2164	Cupriavidus	necator	0
HNPevo5-d21	HAMBI-2443	Paracoccus	denitrificans	0
HNPevo5-d21	HAMBI-2494	Paraburkholderia	kururiensis	0
HNPevo5-d21	HAMBI-2659	Stenotrophomonas	maltophilia	4114
HNPevo5-d21	HAMBI-2792	Moraxella	canis	0
HNPevo5-d21	HAMBI-3031	Niabella	yanshanensis	0
HNPevo5-d21	HAMBI-3237	Microvirga	lotononidis	0
HNPevo5-d29	HAMBI-0006	Pseudomonas	putida	0
HNPevo5-d29	HAMBI-0097	Acinetobacter	lwoffii	0
HNPevo5-d29	HAMBI-0105	Agrobacterium	tumefaciens	0
HNPevo5-d29	HAMBI-0262	Brevundimonas	bullata	0
HNPevo5-d29	HAMBI-0403	Comamonas	testosteroni	283
HNPevo5-d29	HAMBI-1279	Hafnia	alvei	89
HNPevo5-d29	HAMBI-1287	Citrobacter	koseri	1637
HNPevo5-d29	HAMBI-1292	Morganella	morganii	12978
HNPevo5-d29	HAMBI-1299	Kluyvera	intermedia	0
HNPevo5-d29	HAMBI-1842	Sphingobium	yanoikuyae	0
HNPevo5-d29	HAMBI-1896	Sphingobacterium	spiritivorum	0
HNPevo5-d29	HAMBI-1923	Myroides	odoratus	1866
HNPevo5-d29	HAMBI-1972	Aeromonas	caviae	20
HNPevo5-d29	HAMBI-1977	Pseudomonas	chlororaphis	6301
HNPevo5-d29	HAMBI-1988	Chitinophaga	sancti	0
HNPevo5-d29	HAMBI-2159	Paraburkholderia	caryophylli	0
HNPevo5-d29	HAMBI-2160	Bordetella	avium	0
HNPevo5-d29	HAMBI-2164	Cupriavidus	necator	0
HNPevo5-d29	HAMBI-2443	Paracoccus	denitrificans	0
HNPevo5-d29	HAMBI-2494	Paraburkholderia	kururiensis	0
HNPevo5-d29	HAMBI-2659	Stenotrophomonas	maltophilia	9055
HNPevo5-d29	HAMBI-2792	Moraxella	canis	0
HNPevo5-d29	HAMBI-3031	Niabella	yanshanensis	0
HNPevo5-d29	HAMBI-3237	Microvirga	lotononidis	0
HNPevo5-d45	HAMBI-0006	Pseudomonas	putida	0
HNPevo5-d45	HAMBI-0097	Acinetobacter	lwoffii	0
HNPevo5-d45	HAMBI-0105	Agrobacterium	tumefaciens	0
HNPevo5-d45	HAMBI-0262	Brevundimonas	bullata	0
HNPevo5-d45	HAMBI-0403	Comamonas	testosteroni	446
HNPevo5-d45	HAMBI-1279	Hafnia	alvei	0
HNPevo5-d45	HAMBI-1287	Citrobacter	koseri	974
HNPevo5-d45	HAMBI-1292	Morganella	morganii	28338
HNPevo5-d45	HAMBI-1299	Kluyvera	intermedia	0
HNPevo5-d45	HAMBI-1842	Sphingobium	yanoikuyae	0
HNPevo5-d45	HAMBI-1896	Sphingobacterium	spiritivorum	0
HNPevo5-d45	HAMBI-1923	Myroides	odoratus	4740
HNPevo5-d45	HAMBI-1972	Aeromonas	caviae	6244
HNPevo5-d45	HAMBI-1977	Pseudomonas	chlororaphis	34585
HNPevo5-d45	HAMBI-1988	Chitinophaga	sancti	0
HNPevo5-d45	HAMBI-2159	Paraburkholderia	caryophylli	0
HNPevo5-d45	HAMBI-2160	Bordetella	avium	0
HNPevo5-d45	HAMBI-2164	Cupriavidus	necator	0
HNPevo5-d45	HAMBI-2443	Paracoccus	denitrificans	0
HNPevo5-d45	HAMBI-2494	Paraburkholderia	kururiensis	0
HNPevo5-d45	HAMBI-2659	Stenotrophomonas	maltophilia	38983
HNPevo5-d45	HAMBI-2792	Moraxella	canis	0
HNPevo5-d45	HAMBI-3031	Niabella	yanshanensis	0
HNPevo5-d45	HAMBI-3237	Microvirga	lotononidis	0
HNPevo5-d5	HAMBI-0006	Pseudomonas	putida	1340
HNPevo5-d5	HAMBI-0097	Acinetobacter	lwoffii	330
HNPevo5-d5	HAMBI-0105	Agrobacterium	tumefaciens	501
HNPevo5-d5	HAMBI-0262	Brevundimonas	bullata	0
HNPevo5-d5	HAMBI-0403	Comamonas	testosteroni	415
HNPevo5-d5	HAMBI-1279	Hafnia	alvei	67
HNPevo5-d5	HAMBI-1287	Citrobacter	koseri	48
HNPevo5-d5	HAMBI-1292	Morganella	morganii	282
HNPevo5-d5	HAMBI-1299	Kluyvera	intermedia	419
HNPevo5-d5	HAMBI-1842	Sphingobium	yanoikuyae	121
HNPevo5-d5	HAMBI-1896	Sphingobacterium	spiritivorum	297
HNPevo5-d5	HAMBI-1923	Myroides	odoratus	324
HNPevo5-d5	HAMBI-1972	Aeromonas	caviae	47
HNPevo5-d5	HAMBI-1977	Pseudomonas	chlororaphis	263
HNPevo5-d5	HAMBI-1988	Chitinophaga	sancti	5
HNPevo5-d5	HAMBI-2159	Paraburkholderia	caryophylli	17
HNPevo5-d5	HAMBI-2160	Bordetella	avium	7
HNPevo5-d5	HAMBI-2164	Cupriavidus	necator	0
HNPevo5-d5	HAMBI-2443	Paracoccus	denitrificans	2
HNPevo5-d5	HAMBI-2494	Paraburkholderia	kururiensis	1
HNPevo5-d5	HAMBI-2659	Stenotrophomonas	maltophilia	2381
HNPevo5-d5	HAMBI-2792	Moraxella	canis	0
HNPevo5-d5	HAMBI-3031	Niabella	yanshanensis	19
HNPevo5-d5	HAMBI-3237	Microvirga	lotononidis	0
HNPevo5-d61	HAMBI-0006	Pseudomonas	putida	1
HNPevo5-d61	HAMBI-0097	Acinetobacter	lwoffii	0
HNPevo5-d61	HAMBI-0105	Agrobacterium	tumefaciens	0
HNPevo5-d61	HAMBI-0262	Brevundimonas	bullata	0
HNPevo5-d61	HAMBI-0403	Comamonas	testosteroni	2
HNPevo5-d61	HAMBI-1279	Hafnia	alvei	1
HNPevo5-d61	HAMBI-1287	Citrobacter	koseri	464
HNPevo5-d61	HAMBI-1292	Morganella	morganii	92065
HNPevo5-d61	HAMBI-1299	Kluyvera	intermedia	1
HNPevo5-d61	HAMBI-1842	Sphingobium	yanoikuyae	6
HNPevo5-d61	HAMBI-1896	Sphingobacterium	spiritivorum	1
HNPevo5-d61	HAMBI-1923	Myroides	odoratus	4
HNPevo5-d61	HAMBI-1972	Aeromonas	caviae	705
HNPevo5-d61	HAMBI-1977	Pseudomonas	chlororaphis	31645
HNPevo5-d61	HAMBI-1988	Chitinophaga	sancti	0
HNPevo5-d61	HAMBI-2159	Paraburkholderia	caryophylli	0
HNPevo5-d61	HAMBI-2160	Bordetella	avium	0
HNPevo5-d61	HAMBI-2164	Cupriavidus	necator	0
HNPevo5-d61	HAMBI-2443	Paracoccus	denitrificans	0
HNPevo5-d61	HAMBI-2494	Paraburkholderia	kururiensis	0
HNPevo5-d61	HAMBI-2659	Stenotrophomonas	maltophilia	3297
HNPevo5-d61	HAMBI-2792	Moraxella	canis	1
HNPevo5-d61	HAMBI-3031	Niabella	yanshanensis	0
HNPevo5-d61	HAMBI-3237	Microvirga	lotononidis	1
HNPevo5-d9	HAMBI-0006	Pseudomonas	putida	29333
HNPevo5-d9	HAMBI-0097	Acinetobacter	lwoffii	251
HNPevo5-d9	HAMBI-0105	Agrobacterium	tumefaciens	4002
HNPevo5-d9	HAMBI-0262	Brevundimonas	bullata	0
HNPevo5-d9	HAMBI-0403	Comamonas	testosteroni	3400
HNPevo5-d9	HAMBI-1279	Hafnia	alvei	389
HNPevo5-d9	HAMBI-1287	Citrobacter	koseri	2663
HNPevo5-d9	HAMBI-1292	Morganella	morganii	1844
HNPevo5-d9	HAMBI-1299	Kluyvera	intermedia	2431
HNPevo5-d9	HAMBI-1842	Sphingobium	yanoikuyae	269
HNPevo5-d9	HAMBI-1896	Sphingobacterium	spiritivorum	3227
HNPevo5-d9	HAMBI-1923	Myroides	odoratus	4363
HNPevo5-d9	HAMBI-1972	Aeromonas	caviae	1520
HNPevo5-d9	HAMBI-1977	Pseudomonas	chlororaphis	9883
HNPevo5-d9	HAMBI-1988	Chitinophaga	sancti	6
HNPevo5-d9	HAMBI-2159	Paraburkholderia	caryophylli	113
HNPevo5-d9	HAMBI-2160	Bordetella	avium	247
HNPevo5-d9	HAMBI-2164	Cupriavidus	necator	0
HNPevo5-d9	HAMBI-2443	Paracoccus	denitrificans	21
HNPevo5-d9	HAMBI-2494	Paraburkholderia	kururiensis	33
HNPevo5-d9	HAMBI-2659	Stenotrophomonas	maltophilia	25051
HNPevo5-d9	HAMBI-2792	Moraxella	canis	0
HNPevo5-d9	HAMBI-3031	Niabella	yanshanensis	8
HNPevo5-d9	HAMBI-3237	Microvirga	lotononidis	2
HPanc2-d13	HAMBI-0006	Pseudomonas	putida	22
HPanc2-d13	HAMBI-0097	Acinetobacter	lwoffii	0
HPanc2-d13	HAMBI-0105	Agrobacterium	tumefaciens	108
HPanc2-d13	HAMBI-0262	Brevundimonas	bullata	0
HPanc2-d13	HAMBI-0403	Comamonas	testosteroni	487
HPanc2-d13	HAMBI-1279	Hafnia	alvei	851
HPanc2-d13	HAMBI-1287	Citrobacter	koseri	2862
HPanc2-d13	HAMBI-1292	Morganella	morganii	32563
HPanc2-d13	HAMBI-1299	Kluyvera	intermedia	0
HPanc2-d13	HAMBI-1842	Sphingobium	yanoikuyae	0
HPanc2-d13	HAMBI-1896	Sphingobacterium	spiritivorum	6
HPanc2-d13	HAMBI-1923	Myroides	odoratus	3662
HPanc2-d13	HAMBI-1972	Aeromonas	caviae	64
HPanc2-d13	HAMBI-1977	Pseudomonas	chlororaphis	17523
HPanc2-d13	HAMBI-1988	Chitinophaga	sancti	0
HPanc2-d13	HAMBI-2159	Paraburkholderia	caryophylli	0
HPanc2-d13	HAMBI-2160	Bordetella	avium	0
HPanc2-d13	HAMBI-2164	Cupriavidus	necator	0
HPanc2-d13	HAMBI-2443	Paracoccus	denitrificans	0
HPanc2-d13	HAMBI-2494	Paraburkholderia	kururiensis	0
HPanc2-d13	HAMBI-2659	Stenotrophomonas	maltophilia	9168
HPanc2-d13	HAMBI-2792	Moraxella	canis	0
HPanc2-d13	HAMBI-3031	Niabella	yanshanensis	0
HPanc2-d13	HAMBI-3237	Microvirga	lotononidis	0
HPanc2-d17	HAMBI-0006	Pseudomonas	putida	0
HPanc2-d17	HAMBI-0097	Acinetobacter	lwoffii	0
HPanc2-d17	HAMBI-0105	Agrobacterium	tumefaciens	0
HPanc2-d17	HAMBI-0262	Brevundimonas	bullata	0
HPanc2-d17	HAMBI-0403	Comamonas	testosteroni	1
HPanc2-d17	HAMBI-1279	Hafnia	alvei	0
HPanc2-d17	HAMBI-1287	Citrobacter	koseri	0
HPanc2-d17	HAMBI-1292	Morganella	morganii	4072
HPanc2-d17	HAMBI-1299	Kluyvera	intermedia	0
HPanc2-d17	HAMBI-1842	Sphingobium	yanoikuyae	0
HPanc2-d17	HAMBI-1896	Sphingobacterium	spiritivorum	0
HPanc2-d17	HAMBI-1923	Myroides	odoratus	3
HPanc2-d17	HAMBI-1972	Aeromonas	caviae	6
HPanc2-d17	HAMBI-1977	Pseudomonas	chlororaphis	32859
HPanc2-d17	HAMBI-1988	Chitinophaga	sancti	0
HPanc2-d17	HAMBI-2159	Paraburkholderia	caryophylli	0
HPanc2-d17	HAMBI-2160	Bordetella	avium	0
HPanc2-d17	HAMBI-2164	Cupriavidus	necator	0
HPanc2-d17	HAMBI-2443	Paracoccus	denitrificans	0
HPanc2-d17	HAMBI-2494	Paraburkholderia	kururiensis	0
HPanc2-d17	HAMBI-2659	Stenotrophomonas	maltophilia	11
HPanc2-d17	HAMBI-2792	Moraxella	canis	0
HPanc2-d17	HAMBI-3031	Niabella	yanshanensis	0
HPanc2-d17	HAMBI-3237	Microvirga	lotononidis	0
HPanc2-d21	HAMBI-0006	Pseudomonas	putida	0
HPanc2-d21	HAMBI-0097	Acinetobacter	lwoffii	0
HPanc2-d21	HAMBI-0105	Agrobacterium	tumefaciens	0
HPanc2-d21	HAMBI-0262	Brevundimonas	bullata	0
HPanc2-d21	HAMBI-0403	Comamonas	testosteroni	1
HPanc2-d21	HAMBI-1279	Hafnia	alvei	0
HPanc2-d21	HAMBI-1287	Citrobacter	koseri	5
HPanc2-d21	HAMBI-1292	Morganella	morganii	33103
HPanc2-d21	HAMBI-1299	Kluyvera	intermedia	0
HPanc2-d21	HAMBI-1842	Sphingobium	yanoikuyae	0
HPanc2-d21	HAMBI-1896	Sphingobacterium	spiritivorum	0
HPanc2-d21	HAMBI-1923	Myroides	odoratus	4
HPanc2-d21	HAMBI-1972	Aeromonas	caviae	16
HPanc2-d21	HAMBI-1977	Pseudomonas	chlororaphis	148262
HPanc2-d21	HAMBI-1988	Chitinophaga	sancti	0
HPanc2-d21	HAMBI-2159	Paraburkholderia	caryophylli	0
HPanc2-d21	HAMBI-2160	Bordetella	avium	0
HPanc2-d21	HAMBI-2164	Cupriavidus	necator	0
HPanc2-d21	HAMBI-2443	Paracoccus	denitrificans	0
HPanc2-d21	HAMBI-2494	Paraburkholderia	kururiensis	0
HPanc2-d21	HAMBI-2659	Stenotrophomonas	maltophilia	22
HPanc2-d21	HAMBI-2792	Moraxella	canis	0
HPanc2-d21	HAMBI-3031	Niabella	yanshanensis	0
HPanc2-d21	HAMBI-3237	Microvirga	lotononidis	0
HPanc2-d29	HAMBI-0006	Pseudomonas	putida	0
HPanc2-d29	HAMBI-0097	Acinetobacter	lwoffii	0
HPanc2-d29	HAMBI-0105	Agrobacterium	tumefaciens	0
HPanc2-d29	HAMBI-0262	Brevundimonas	bullata	0
HPanc2-d29	HAMBI-0403	Comamonas	testosteroni	2
HPanc2-d29	HAMBI-1279	Hafnia	alvei	1
HPanc2-d29	HAMBI-1287	Citrobacter	koseri	48
HPanc2-d29	HAMBI-1292	Morganella	morganii	13396
HPanc2-d29	HAMBI-1299	Kluyvera	intermedia	0
HPanc2-d29	HAMBI-1842	Sphingobium	yanoikuyae	0
HPanc2-d29	HAMBI-1896	Sphingobacterium	spiritivorum	0
HPanc2-d29	HAMBI-1923	Myroides	odoratus	1
HPanc2-d29	HAMBI-1972	Aeromonas	caviae	255
HPanc2-d29	HAMBI-1977	Pseudomonas	chlororaphis	27967
HPanc2-d29	HAMBI-1988	Chitinophaga	sancti	0
HPanc2-d29	HAMBI-2159	Paraburkholderia	caryophylli	0
HPanc2-d29	HAMBI-2160	Bordetella	avium	0
HPanc2-d29	HAMBI-2164	Cupriavidus	necator	0
HPanc2-d29	HAMBI-2443	Paracoccus	denitrificans	0
HPanc2-d29	HAMBI-2494	Paraburkholderia	kururiensis	0
HPanc2-d29	HAMBI-2659	Stenotrophomonas	maltophilia	45
